country,status,forest_type,region,mgmt_type,mgmt_strategy,species group,age_class,volume,stem_biomass,bark_biomass,branches_biomass,foliage_biomass,foliage/stem ratio,total_agb,bcef
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_5,156.9,69.77748145,0.187586302,0.34471652,0.143297491,0%,70.45308176,0.45
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_6,181.1,80.79846334,0.184534347,0.336775233,0.135121565,0%,81.45489449,0.45
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_7,204.6,91.5323355,0.182034639,0.331465835,0.128489782,0%,92.17432576,0.45
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_8,227.4,101.9729306,0.179944793,0.328017908,0.122973711,0%,102.603867,0.45
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_9,249.5,112.1153947,0.178169969,0.325936026,0.118296851,0%,112.7377975,0.45
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_10,271.2,122.0938766,0.17662377,0.324875382,0.114218095,0%,122.7095938,0.45
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_11,292.3,131.8136126,0.17527638,0.324627362,0.110652156,0%,132.4241685,0.45
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_12,313.2,141.4567068,0.174070706,0.325034457,0.107444914,0%,142.0632569,0.45
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_13,333.5,150.836763,0.173005624,0.325973789,0.104592662,0%,151.4403351,0.45
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_14,353.6,160.1369966,0.172040845,0.327373383,0.101988161,0%,160.738399,0.45
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_15,373.4,169.3099896,0.171167522,0.329164196,0.099608549,0%,169.9099299,0.46
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_16,393,178.4010464,0.170370004,0.33130486,0.097412722,0%,179.000134,0.46
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_17,412.2,187.3164095,0.169646674,0.333729705,0.095398269,0%,187.9151841,0.46
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_18,431.3,196.1945561,0.168978413,0.336442253,0.093514013,0%,196.7934908,0.46
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_19,450.1,204.9418456,0.168366003,0.339387515,0.091764134,0%,205.5413633,0.46
IT,ForAWS,BP,Lo,H,E,broad,AgeCL_20,468.7,213.6041221,0.167800507,0.342556397,0.090125335,0%,214.2046043,0.46
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_1,16.3,6.891284361,0.249428393,0.689733079,0.351742465,5%,8.182188298,0.50
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_2,28.1,12.02555364,0.232357239,0.56668466,0.284183293,2%,13.10877883,0.47
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_3,38.8,16.72485219,0.222888778,0.506937887,0.250337341,1%,17.7050162,0.46
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_4,48.6,21.05487966,0.216563907,0.470487051,0.229066922,1%,21.97099754,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_5,58,25.22671977,0.211762799,0.44473584,0.213596379,1%,26.09681479,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_6,67,29.23531302,0.207954782,0.425538987,0.201719868,1%,30.07052666,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_7,75.6,33.0770623,0.204842958,0.410696127,0.192261436,1%,33.88486282,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_8,84.1,36.88377465,0.202155914,0.39852073,0.184264673,0%,37.66871597,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_9,92.2,40.51938366,0.19988177,0.388704428,0.177614748,0%,41.28558461,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_10,100.3,44.16214735,0.197836221,0.380277394,0.17172157,0%,44.91198254,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_11,108.1,47.67622622,0.196047111,0.37323607,0.166632648,0%,48.41214205,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_12,115.8,51.15082224,0.194428753,0.367145807,0.162079572,0%,51.87447637,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_13,123.3,54.54014333,0.192974298,0.361910801,0.158026325,0%,55.25305475,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_14,130.7,57.88879647,0.191642184,0.357324996,0.15434455,0%,58.5921082,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_15,138.1,61.24169199,0.190400256,0.353239394,0.150936946,0%,61.93626859,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_16,145.3,64.50782875,0.189268889,0.349685628,0.147852452,0%,65.19463572,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_17,152.4,67.73214892,0.188219881,0.346541634,0.145008324,0%,68.41191876,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_18,159.5,70.95982934,0.187230586,0.343717077,0.142339156,0%,71.63311616,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_19,166.4,74.09966973,0.186321095,0.341247205,0.139895721,0%,74.76713375,0.45
IT,ForAWS,BP,Ma,H,E,broad,AgeCL_20,173.3,77.24242221,0.185458308,0.339022569,0.137586301,0%,77.90448939,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_1,11.4,4.781309405,0.261392684,0.787729728,0.404469995,8%,6.234901812,0.55
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_2,19.7,8.364071176,0.243333571,0.643547698,0.326617853,4%,9.577570298,0.49
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_3,27.1,11.58820923,0.233450491,0.573976023,0.28825239,2%,12.68388813,0.47
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_4,34,14.61260499,0.226706368,0.53028936,0.263687203,2%,15.63328792,0.46
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_5,40.6,17.51849381,0.221596361,0.499260929,0.245906253,1%,18.48525735,0.46
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_6,46.9,20.30222934,0.2175483,0.475973978,0.232309739,1%,21.22806136,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_7,52.9,22.96122635,0.214243709,0.457831293,0.221519794,1%,23.85482115,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_8,58.8,25.5825059,0.211396945,0.442843498,0.212440507,1%,26.44918685,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_9,64.6,28.16510589,0.208908456,0.430241815,0.20466245,1%,29.00891861,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_10,70.2,30.66358441,0.206744273,0.419672709,0.198014728,1%,31.48801612,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_11,75.6,33.0770623,0.204842958,0.410696127,0.192261436,1%,33.88486282,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_12,81,35.49439946,0.203096741,0.402714201,0.187047098,1%,36.2872575,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_13,86.3,37.87048007,0.201513053,0.395699412,0.182374109,0%,38.65006664,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_14,91.5,40.20490397,0.200068659,0.389493675,0.178157278,0%,40.97262358,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_15,96.6,42.49731958,0.198744891,0.383972458,0.174329356,0%,43.25436629,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_16,101.7,44.79244301,0.197502918,0.37894183,0.170768988,0%,45.53965675,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_17,106.7,47.04506444,0.196356463,0.374430867,0.167508325,0%,47.7833601,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_18,111.6,49.25492509,0.195294612,0.370370388,0.164509791,0%,49.98509988,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_19,116.4,51.42179149,0.194308196,0.366703137,0.161742241,0%,52.14454506,0.45
IT,ForAWS,BP,Mo,H,E,broad,AgeCL_20,121.3,53.63586183,0.193351316,0.363245433,0.159073578,0%,54.35153216,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_1,51.9,22.51757002,0.214763084,0.460630267,0.223197595,1%,23.41616097,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_2,89.8,39.44139221,0.200529782,0.391454573,0.179498899,0%,40.21287546,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_3,123.7,54.72103915,0.192899797,0.361648956,0.157819658,0%,55.43340756,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_4,155.2,69.00464411,0.187822932,0.345391499,0.143935861,0%,69.6817944,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_5,185,82.57777751,0.184091318,0.335749616,0.133942589,0%,83.23156103,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_6,213.6,95.65066854,0.181174575,0.329927655,0.126217483,0%,96.28798825,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_7,241.3,108.3496846,0.178802862,0.326580116,0.119964571,0%,108.9750321,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_8,268.2,120.7132661,0.176827214,0.324970338,0.114755363,0%,121.329819,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_9,294.3,132.7357469,0.175155764,0.324639673,0.110332122,0%,133.3458745,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_10,319.8,144.5049309,0.173713673,0.325284261,0.106491095,0%,145.1104199,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_11,344.8,156.0637574,0.172452964,0.326706309,0.103103499,0%,156.6660202,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_12,369.3,167.4096193,0.171342522,0.32876165,0.100087308,0%,168.0098108,0.45
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_13,393.4,178.5866855,0.170354372,0.331352152,0.097369431,0%,179.1857615,0.46
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_14,417.1,189.593189,0.169470558,0.334397794,0.094904007,0%,190.1919614,0.46
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_15,440.4,200.4275747,0.16867662,0.337834714,0.092654673,0%,201.0267407,0.46
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_16,463.5,211.1816232,0.167954758,0.341645632,0.09057474,0%,211.7817983,0.46
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_17,486.2,221.7611384,0.167302136,0.34575919,0.088659874,0%,222.3628596,0.46
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_18,508.7,232.2583471,0.166705342,0.350179461,0.086874589,0%,232.8621065,0.46
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_19,530.8,242.5790516,0.166163221,0.354840033,0.085219245,0%,243.1852741,0.46
IT,ForAWS,BP,Pi,H,E,broad,AgeCL_20,552.8,252.8626025,0.165663132,0.359782892,0.083658784,0%,253.4717073,0.46
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_1,46.4,20.08097664,0.217845777,0.477645735,0.233294531,1%,21.00976268,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_2,80.2,35.13604212,0.203346534,0.403840294,0.187788987,1%,35.93101794,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_3,110.5,48.75864168,0.195527977,0.371252872,0.165167043,0%,49.49058957,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_4,138.7,61.51372738,0.190303194,0.352928098,0.150671601,0%,62.20763027,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_5,165.3,73.59891728,0.186462849,0.341623901,0.14027593,0%,74.26727996,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_6,190.9,85.2711489,0.183443508,0.334313352,0.132221675,0%,85.92112744,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_7,215.6,96.56638635,0.180989915,0.329618503,0.125730067,0%,97.20272484,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_8,239.7,107.6152424,0.178929751,0.326722795,0.1202989,0%,108.2411938,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_9,263,118.3210277,0.177187403,0.325172796,0.115706036,0%,118.9390939,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_10,285.8,128.8176549,0.175676561,0.324628718,0.11171289,0%,129.4296731,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_11,308.1,139.1022425,0.174354102,0.324879981,0.108200566,0%,139.7096771,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_12,330.1,149.2648076,0.173177334,0.325781817,0.105053964,0%,149.8688207,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_13,351.5,159.1647656,0.172137792,0.32720674,0.102250936,0%,159.7663611,0.45
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_14,372.7,168.985503,0.171197192,0.329094329,0.099689792,0%,169.5854843,0.46
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_15,393.6,178.6795066,0.170346564,0.33137585,0.097347807,0%,179.2785768,0.46
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_16,414.2,188.2456346,0.169574388,0.334000034,0.095195595,0%,188.8444046,0.46
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_17,434.5,197.6828647,0.168871112,0.33692471,0.093209117,0%,198.2818696,0.46
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_18,454.6,207.0368364,0.16822564,0.340131394,0.091359557,0%,207.636553,0.46
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_19,474.4,216.2602434,0.167634726,0.343576463,0.089640205,0%,216.8610948,0.46
IT,ForAWS,BP,Pu,H,E,broad,AgeCL_20,494,225.3989662,0.167089851,0.347253662,0.088028886,0%,226.0013386,0.46
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_1,26.8,11.45707564,0.233787557,0.576240349,0.289513843,3%,12.55661739,0.47
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_2,46.3,20.03673248,0.217905721,0.477983374,0.233493248,1%,20.96611482,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_3,63.8,27.80856601,0.209235687,0.431871783,0.205676964,1%,28.65535044,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_4,80,35.04646523,0.203409447,0.404124747,0.18797605,1%,35.84197547,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_5,95.4,41.95767885,0.199048662,0.385225097,0.175204712,0%,42.71715732,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_6,110.2,48.62331077,0.195592113,0.371496394,0.165347849,0%,49.35574713,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_7,124.5,55.08286996,0.19275168,0.361130243,0.157409052,0%,55.79416094,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_8,138.3,61.33236752,0.190367844,0.35313531,0.150848323,0%,62.026719,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_9,151.8,67.45953903,0.188306136,0.346794474,0.145241633,0%,68.13988127,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_10,165,73.46236133,0.186501717,0.341727729,0.140380221,0%,74.130971,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_11,177.8,79.29355788,0.184918908,0.337693121,0.136146405,0%,79.95231631,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_12,190.5,85.08848799,0.183486605,0.334406506,0.132336056,0%,85.73871716,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_13,202.9,90.75487739,0.182202679,0.331784653,0.128934211,0%,91.39779893,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_14,215.1,96.33743903,0.181035868,0.329694718,0.125851346,0%,96.97402096,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_15,227.2,101.8812411,0.179961902,0.328041996,0.123018809,0%,102.5122638,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_16,239.1,107.3398547,0.178977629,0.326777775,0.12042505,0%,107.9660352,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_17,250.8,112.712654,0.178072223,0.325846877,0.118039234,0%,113.3346123,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_18,262.4,118.0450678,0.177229595,0.325199318,0.115817355,0%,118.6633141,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_19,273.8,123.290682,0.176449958,0.324805661,0.113758882,0%,123.9056965,0.45
IT,ForAWS,BP,Sa,H,E,broad,AgeCL_20,285.2,128.5411812,0.175714145,0.324632101,0.111812433,0%,129.1533399,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_1,24.8,10.583708,0.236151811,0.592338381,0.298453969,3%,11.71065216,0.47
IT,ForAWS,BP,Si,H,E,broad,AgeCL_2,42.9,18.53373232,0.22003865,0.490163217,0.240623992,1%,19.48455818,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_3,59.2,25.76043963,0.211216207,0.441912368,0.211870665,1%,26.62543887,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_4,74.2,32.45096426,0.20532003,0.412920859,0.193697519,1%,33.26290267,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_5,88.5,38.8577479,0.200889541,0.392997702,0.180548591,0%,39.63218373,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_6,102.2,45.01759574,0.197385226,0.3784728,0.170433126,0%,45.76388689,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_7,115.4,50.97019349,0.194509549,0.367443353,0.162305791,0%,51.69445218,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_8,128.3,56.80227051,0.192063803,0.358754155,0.155506782,0%,57.50859525,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_9,140.8,62.46605766,0.189967552,0.351860803,0.149755085,0%,63.1576411,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_10,153,68.0047828,0.188134052,0.346291073,0.144776263,0%,68.68398419,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_11,165,73.46236133,0.186501717,0.341727729,0.140380221,0%,74.130971,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_12,176.7,78.79206087,0.185049134,0.338009649,0.136493774,0%,79.45161343,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_13,188.2,84.03835469,0.183736705,0.334953897,0.133000129,0%,84.69004542,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_14,199.6,89.24611063,0.182534189,0.332430533,0.129811491,0%,89.89088684,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_15,210.7,94.32321855,0.181446422,0.330396565,0.126935305,0%,94.96199684,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_16,221.8,99.40631067,0.180431573,0.328731194,0.124257102,0%,100.0397305,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_17,232.6,104.3574867,0.179506894,0.327426399,0.121819628,0%,104.9862396,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_18,243.4,109.3138052,0.178638034,0.326401429,0.119530273,0%,109.9383749,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_19,254,114.1831247,0.177834531,0.325642001,0.11741269,0%,114.8040139,0.45
IT,ForAWS,BP,Si,H,E,broad,AgeCL_20,264.5,119.0109889,0.177082502,0.325109379,0.115429227,0%,119.62861,0.45
IT,ForAWS,BP,To,H,E,broad,AgeCL_1,107.1,47.2253776,0.196267575,0.374086572,0.167256532,0%,47.96298828,0.45
IT,ForAWS,BP,To,H,E,broad,AgeCL_2,185.2,82.66904714,0.184068924,0.335698695,0.133883039,0%,83.3226978,0.45
IT,ForAWS,BP,To,H,E,broad,AgeCL_3,255.1,114.688695,0.177753765,0.325576286,0.117199765,0%,115.3092248,0.45
IT,ForAWS,BP,To,H,E,broad,AgeCL_4,320.1,144.6435201,0.173697698,0.325296921,0.106448366,0%,145.2489631,0.45
IT,ForAWS,BP,To,H,E,broad,AgeCL_5,381.6,173.1121246,0.170826186,0.33001699,0.098671672,0%,173.7116394,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_6,440.7,200.5671583,0.168666845,0.337881688,0.092626743,0%,201.1663336,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_7,497.8,227.1717077,0.166988537,0.347996401,0.08772621,0%,227.7744188,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_8,553.2,253.049662,0.165654384,0.35987551,0.083631168,0%,253.6588231,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_9,607.1,278.2827412,0.164577776,0.373230032,0.080132016,0%,278.900681,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_10,659.8,303.0025964,0.163697992,0.387923636,0.077081717,0%,303.6312997,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_11,711.2,327.1552825,0.162977697,0.403782846,0.074396971,0%,327.79644,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_12,761.9,351.0173368,0.162380741,0.42090308,0.071984012,0%,351.6726046,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_13,811.5,374.3960829,0.161891039,0.439089653,0.069815792,0%,375.0668794,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_14,860.4,397.4762001,0.161488122,0.458443712,0.067838782,0%,398.1639707,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_15,908.6,420.2546589,0.16115959,0.478946812,0.066026177,0%,420.9607915,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_16,956.2,442.7761067,0.160894783,0.500634429,0.064352896,0%,443.5019888,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_17,1003,464.943502,0.160686376,0.523408611,0.062808187,0%,465.6904052,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_18,1049.4,486.9442772,0.160525791,0.54747016,0.06136464,0%,487.7136378,0.46
IT,ForAWS,BP,To,H,E,broad,AgeCL_19,1095.1,508.6344181,0.160408458,0.57267699,0.060019966,0%,509.4275235,0.47
IT,ForAWS,BP,To,H,E,broad,AgeCL_20,1140.4,530.1546938,0.160328787,0.599210427,0.058755455,0%,530.9729885,0.47
IT,ForAWS,BP,Um,H,E,broad,AgeCL_1,28.1,12.02555364,0.232357239,0.56668466,0.284183293,2%,13.10877883,0.47
IT,ForAWS,BP,Um,H,E,broad,AgeCL_2,48.6,21.05487966,0.216563907,0.470487051,0.229066922,1%,21.97099754,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_3,67,29.23531302,0.207954782,0.425538987,0.201719868,1%,30.07052666,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_4,84,36.83893799,0.202185612,0.398651936,0.184352219,1%,37.62412776,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_5,100.2,44.11713372,0.197860244,0.380374068,0.171790309,0%,44.86715834,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_6,115.7,51.10566374,0.19444892,0.36722001,0.162136026,0%,51.8294687,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_7,130.6,57.8435156,0.19165956,0.35738348,0.154392393,0%,58.54695103,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_8,145.2,64.46244054,0.18928412,0.349732366,0.147893857,0%,65.14935088,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_9,159.3,70.86886412,0.187257688,0.343792574,0.142412117,0%,71.5423265,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_10,173.2,77.19685483,0.185470498,0.339053168,0.137618875,0%,77.85899737,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_11,186.7,83.35363944,0.183901953,0.335321868,0.133439179,0%,84.00630244,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_12,200,89.42896194,0.182493626,0.332350313,0.129704111,0%,90.07350999,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_13,213,95.37599049,0.181230419,0.330022648,0.126364913,0%,96.01360847,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_14,225.8,101.2394649,0.180082231,0.328213453,0.123336002,0%,101.8710966,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_15,238.5,107.0644825,0.17902567,0.326833567,0.120551627,0%,107.6908934,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_16,251,112.8045462,0.178057247,0.325833467,0.11799976,0%,113.4264367,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_17,263.3,118.4590129,0.177166357,0.325159783,0.115650505,0%,119.0769895,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_18,275.4,124.027304,0.176344132,0.324768455,0.113479191,0%,124.6418958,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_19,287.4,129.5549815,0.175576874,0.324622421,0.111448804,0%,130.1666296,0.45
IT,ForAWS,BP,Um,H,E,broad,AgeCL_20,299.3,135.0416935,0.174859238,0.32469587,0.109544631,0%,135.6507932,0.45
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_1,77.4,33.88242571,0.204244801,0.407933265,0.190467886,1%,34.68507166,0.45
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_2,133.9,59.33819023,0.191094695,0.355500746,0.152839469,0%,60.03762514,0.45
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_3,184.5,82.34961308,0.184147441,0.335877625,0.134091847,0%,83.00372999,0.45
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_4,231.4,103.8070978,0.179606778,0.327557033,0.122082844,0%,104.4363445,0.45
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_5,276,124.3035619,0.176304667,0.324755608,0.113374869,0%,124.917997,0.45
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_6,318.7,143.9967951,0.173772436,0.3252388,0.106648228,0%,144.6024546,0.45
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_7,359.9,163.0544608,0.171755111,0.327900675,0.101212149,0%,163.6553287,0.45
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_8,400,181.6503361,0.170099968,0.332152582,0.096663454,0%,182.2492521,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_9,439,199.7762128,0.168722383,0.337616396,0.092785344,0%,200.3753369,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_10,477.1,217.5186557,0.167557379,0.344067502,0.08941308,0%,218.1196937,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_11,514.3,234.8726172,0.166564003,0.351330991,0.086446326,0%,235.4769585,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_12,550.9,251.9741115,0.165704849,0.359344288,0.083790319,0%,252.582951,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_13,586.8,268.7732437,0.164960422,0.367998681,0.081400473,0%,269.3876033,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_14,622.1,285.3140446,0.16431134,0.377249625,0.079229722,0%,285.9348353,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_15,657,301.6880648,0.163740928,0.387102921,0.077235713,0%,302.3161444,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_16,691.3,317.7995501,0.163241832,0.397464397,0.07540565,0%,318.435662,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_17,725.2,333.7407217,0.16280231,0.408363237,0.073708973,0%,334.3855962,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_18,758.8,349.5572721,0.162414308,0.419813908,0.072125535,0%,350.2116259,0.46
IT,ForAWS,BP,Ve,H,E,broad,AgeCL_19,791.8,365.1066367,0.162075179,0.431694301,0.070656,0%,365.7710622,0.46
